0.814643580469,2.3750718243,4.88785865439,0.57604,2.07694036997,7.51063772171,0.814643580469,3.64319463313,9.79267329412,0.814643580469,6.912475,10.9295832669,0.57604,9.216634,11.8753605767,0.57604,10.0600988352,10.9599004751,0.57604,10.3045100739,11.1251726765,0.57604,9.77571589456,9.44775205973,0.0,9.53515193783,7.72838221999,0.0,9.86020945554,6.44031887443,0.0,11.6639129655,8.14643014784,0.0,13.7406879454,10.2074475264,0.0,14.8099322785,12.1105394809,0.57604,17.3673790184,12.9448804556,0.0,17.2619759073,11.9866073228,0.0,17.1268884416,11.1846664444,0.0,18.2977600216,10.2074475264,0.57604,17.5195604742,7.68532707068,0.57604,15.9324679956,7.74981994704,0.57604,15.5637331293,8.38726268266,0.57604,16.0051952104,8.08510069823,0.57604,15.817505993,7.72838221999,0.814643580469,17.0589434261,6.93643515844,0.814643580469,17.0102457019,6.56786239657,0.814643580469,15.499640563,6.01403004274,0.814643580469,15.51034087,5.7603964,0.814643580469,13.1609608909,4.95527984315,0.57604,12.5808952602,5.21626007944,0.814643580469,9.86020945554,5.46479115913,0.57604,6.36256577677,4.64417935632,3.0
0.576038,2.44392084191,4.75012788378,0.576038,2.37506454823,7.28636428427,0.576038,3.8641781408,9.65615013045,0.576038,6.56784011929,11.1251353445,0.576038,9.44771925729,12.1104978138,0.0,9.80956726276,11.1846276114,0.576038,9.91052609073,11.0051834713,0.0,10.3044742968,9.58717719669,0.576038,9.86017621421,8.24760391111,0.0,9.65615013045,6.74234782625,0.0,11.8753197822,8.18703323838,0.0,13.2613820522,10.2074130457,0.0,15.3057006554,12.1104984322,0.0,16.7942392882,13.4477344604,0.0,16.9515657579,12.2060191157,0.0,17.32906591,10.8686560387,0.0,18.2159101731,10.191146165,0.576038,17.5573403445,7.48848953846,0.576038,15.9740130943,7.68530038736,0.576038,15.0212242102,8.30773319016,0.576038,15.9324136545,8.14640186357,0.576038,15.9740130943,7.7283562816,0.814640752042,17.1268303899,7.68530038736,0.814640752042,17.28113,6.44029651375,0.814640752042,15.9740130943,5.7603764,0.576038,14.954807075,5.7603764,0.576038,13.4477344604,4.38697247615,0.576038,12.7901111824,5.184339,0.576038,9.94395156416,4.92166766933,0.0,6.44029651375,3.8641781408,3.0
0.576043,2.07695118662,4.64420515555,0.0,2.37508516376,7.68536904446,0.0,3.86421168182,9.65623615296,0.576043,6.9364734424,11.3467258081,0.576043,8.9980750829,11.8614455189,0.576043,9.8096545824,11.0052810899,0.0,10.3045659756,10.8687526045,0.0,10.5117932324,9.65623615296,0.0,9.94403984711,8.08514480015,0.576043,10.2561490318,6.9364734424,0.576043,11.0804038701,7.68536904446,0.0,13.2989792985,9.94403984711,0.0,14.8100123254,11.8614455189,0.0,16.3031291718,12.6336036366,0.0,17.5574955636,12.1516345664,0.576043,16.7449193749,10.7613662358,0.0,18.6570278584,10.3847578746,0.0,18.0881090455,8.00264151394,0.81464782311,15.7229073287,7.48855584615,0.576043,15.2079651886,8.640641,0.576043,15.5104251757,8.02334740934,0.576043,16.129197,7.83502827371,0.81464782311,16.5856298816,7.21779451068,0.81464782311,17.7454819635,6.36259990874,0.81464782311,15.9325550932,6.44035339932,0.576043,15.9741539844,6.12341826224,0.576043,12.7512499955,4.64420490748,0.576043,12.3143877322,5.21628923336,0.576043,9.86026378672,5.31085187851,0.576043,5.760427,4.38701055501,3.0
0.0,2.37790949111,4.75581873968,0.576728,2.07942098925,7.51961013833,0.576728,4.19864101846,10.381099,0.576728,6.96862779336,11.1980270996,0.576728,9.54654259949,12.0424288207,0.576728,9.92239869457,11.3748483375,0.0,10.2683451101,11.0183679965,0.0,10.0721170444,9.80437152941,0.0,9.82131894868,8.67011896257,0.0,9.54654259949,7.51960952476,0.0,11.0785781081,8.78445471918,0.0,13.1514155365,10.3971068877,0.0,15.0392192029,12.4230959304,0.0,16.5149689995,13.1514154488,0.0,17.578374022,12.7011102887,0.0,17.6067336433,11.6778465706,0.0,18.3286943244,10.3971068877,0.576728,17.9157295724,8.03288835531,0.576728,15.9931496161,7.73761449746,0.576728,15.1384163555,8.67011896257,0.576728,15.3240366316,8.39728231163,0.576728,16.148376,8.31768589843,0.576728,16.9620711218,7.84434528101,0.8156165594,17.4358819705,7.01619581357,0.8156165594,15.9515004978,6.21154750096,0.576728,15.2260494045,5.7672772,0.576728,13.3147934916,4.64972755404,0.576728,12.2342423099,4.613822,0.576728,9.82131894868,4.92756396825,0.576728,5.79604168211,4.15884253319,3.0
0.576717,2.57915683156,4.64964010955,0.576717,2.57915683156,7.49732,0.576717,4.19856217349,10.3969115777,0.576717,6.75029847862,11.7627629861,0.576717,9.54636365853,12.0422022948,0.576717,9.92221304709,11.6776269983,0.576717,10.6341346315,11.0181614011,0.576717,10.0719271708,10.3166250902,0.576717,9.82113462025,8.66995658966,0.0,10.0719271708,7.51946832651,0.0,11.078370397,8.78429032352,0.0,13.3145436518,10.957621,0.0,15.0389364229,12.7661727838,0.0,16.8140422641,13.2770201914,0.0,17.205119192,13.0750765772,0.0,17.4355552353,11.360005216,0.576717,18.616435893,10.9727872702,0.576717,17.8875234701,8.57351362801,0.576717,16.2814031435,8.01200725261,0.815601003051,15.0941255406,8.72731085506,0.576717,15.528578232,8.25732983235,0.576717,15.6671806705,8.31752947298,0.815601003051,17.2051188568,8.19668722993,0.815601003051,17.3111161832,7.13359435113,0.815601003051,15.4964162295,6.57558454161,0.815601003051,15.528578232,6.23814675804,0.576717,13.1764352227,4.9611064073,0.576717,12.4496070486,4.75572924404,0.576717,9.87180291149,5.31706704459,0.576717,5.79593312355,4.39214489915,3.0
0.0,2.37632937151,4.89044525099,0.576345,2.8817228,7.51461359152,0.576345,4.19585177484,10.0654250876,0.576345,6.94010684824,11.0862083812,0.815074915606,9.797857,12.7318671414,0.576345,10.2128511808,11.8816473426,0.576345,10.8744471251,11.3672907969,0.0,10.2615223943,10.2615223943,0.0,9.50531797112,8.8163761445,0.0,10.0654244578,8.25199787578,0.0,11.011046552,9.29327582163,0.0,12.9517322531,10.9657024972,0.0,14.4546470214,12.9517322531,0.0,15.982522895,13.9518238036,0.0,17.1165590856,13.2684475077,0.0,16.5039957516,11.8816473426,0.0,18.4790114206,11.0862083812,0.576345,18.0516408057,8.79751740305,0.576345,15.5719715919,7.68939530383,0.0,14.9849579231,8.94727318635,0.576345,15.5719714068,8.6451678,0.815074915606,16.0551008882,8.31215858833,0.815074915606,16.7139915517,8.15074208499,0.815074915606,17.5288340896,7.49247869231,0.576345,15.2595312415,6.94010718042,0.576345,15.7311438763,6.74593988759,0.576345,12.7579299908,5.2190219719,0.815074915606,12.6533550864,5.43722340356,0.576345,9.81479387504,5.43722340356,0.576345,6.12662640262,4.38930959934,3.0
0.0,2.44526858744,4.034486,0.576355,2.376373513,7.01166316909,0.576355,4.38939022149,10.2130397808,0.576355,7.5147520287,11.3528800243,0.576355,9.45292765049,12.1582256472,0.0,10.6274639115,11.8258194373,0.576355,10.3101548039,11.5989242103,0.0,10.517494918,9.94943304323,0.0,9.50549332437,8.94743886343,0.0,10.2617118409,8.19154646483,0.0,10.5961609054,8.72183676594,0.0,12.6929062141,11.1312671068,0.0,14.6942314302,12.6929058055,0.0,15.8994656635,13.2686921461,0.0,17.5291583502,13.3061925568,0.0,16.393227313,11.527104,0.0,18.6671471394,11.1312671068,0.0,18.042770795,8.56813587809,0.576355,15.9411966264,7.51475179861,0.576355,15.128636712,8.56813527268,0.576355,15.6573545837,8.19154646483,0.815089057742,15.7419889088,8.00698178697,0.815089057742,16.7143006552,8.15089255731,0.815089057742,17.5291583502,7.2903803769,0.815089057742,15.3790746802,6.52071387615,0.576355,15.5722595796,6.20753555318,0.576355,12.8876937061,5.21911848906,0.815089057742,12.415070735,5.15507717833,0.815089057742,10.0820984395,5.31373195573,0.815089057742,6.23423473491,4.15615639749,3.0
0.576344,2.57749006649,4.75265753035,0.576344,2.37632815883,7.51461037027,0.576344,4.610755,9.81478964706,0.576344,7.29024313405,11.011042731,0.576344,9.66129131754,12.3208345396,0.576344,10.8285264501,11.8816426374,0.576344,10.7206245043,11.5268864,0.576344,10.2615187997,10.2615187997,0.0,9.84857597308,8.94727002998,0.0,9.86542524883,7.83913003609,0.0,10.8744426731,9.38220622915,0.0,13.1426724959,11.13105782,0.0,14.5804865843,12.6926669612,0.0,16.137641,13.5655339084,0.0,17.3382916186,13.4054271045,0.0,17.2999324947,11.4401081502,0.0,17.9501417592,10.8744426731,0.576344,17.5288282699,8.72167242035,0.576344,15.7311387838,7.73247064668,0.576344,15.5185453729,8.645165,0.576344,15.6782604398,8.56797396574,0.576344,15.9408966116,8.08937751615,0.576344,16.8031805384,7.83913003609,0.576344,17.4433447085,7.38080868769,0.576344,15.6570597315,6.44372538983,0.576344,15.3138493049,6.44372592649,0.576344,13.4054271045,5.31363227619,0.815073501392,12.9517277587,4.95790134365,0.815073501392,10.2615187997,5.43722202557,0.815073501392,6.12662433303,4.15607790741,3.0
0.576332,2.07799596444,4.64654010943,0.576332,2.37627868157,6.96385052113,0.576332,4.50129963303,10.0816983333,0.81505653083,7.51445436959,11.4107985027,0.576332,10.0816983333,11.9926992599,0.81505653083,10.766776603,11.4833400717,0.576332,10.9654701346,11.5410462973,0.576332,10.5957412104,10.0652110504,0.0,10.1963595954,9.00259862587,0.0,10.0652117375,8.068653,0.0,10.9351371752,9.1126140386,0.0,13.0409115643,11.5984644747,0.0,14.7725568436,13.3056655022,0.0,16.1475933574,13.8559692598,0.0,17.0286455927,13.2681662516,0.0,16.7136378966,11.9926992599,0.0,18.3161273404,11.1903493465,0.81505653083,17.8755952552,8.39152566776,0.576332,16.2705462148,8.00666449219,0.576332,15.5716423731,8.66417475727,0.576332,15.940564708,8.77843287486,0.576332,15.7308112475,8.56779611106,0.81505653083,16.8028302697,8.02738032391,0.81505653083,17.6417951684,7.58046803203,0.576332,15.5182225601,6.57119942692,0.576332,15.5716421511,6.44359122575,0.576332,12.8871823621,4.64654010943,0.576332,12.6399551699,5.15487324893,0.81505653083,10.3899787128,5.31352131626,0.576332,6.12649677128,4.64653936522,3.0
0.57417,2.870848,4.62910293433,0.57417,2.8708478,6.93771712722,0.811999001108,4.62910256223,10.0274403456,0.811999001108,7.48625490766,11.2806414297,0.57417,9.82819921841,12.3946166295,0.0,10.3509888915,10.9694933924,0.0,11.0443714209,11.2806414297,0.57417,10.3509883368,10.0274403456,0.57417,10.2227984066,8.53564362958,0.0,10.043864888,7.80954999915,0.0,11.0443714209,9.34680335727,0.0,12.8388213099,11.3243930915,0.0,14.8952467959,13.4041229912,0.0,16.6904675075,14.0172652619,0.0,16.8868327126,12.5925213448,0.0,17.2728673011,12.2743424667,0.0,18.0292895698,10.9243202999,0.0,17.3109972261,8.74549019176,0.57417,16.2094884593,7.80954992563,0.57417,15.4493225969,8.22085724356,0.57417,16.2501138018,8.05885399748,0.57417,16.1687613622,7.99725637908,0.57417,16.6608135495,7.80954992563,0.57417,16.8965915255,6.69590946797,0.811999001108,15.4599883164,6.41941065497,0.811999001108,14.6722508207,5.85540296922,0.57417,13.5508877713,5.65491421653,0.811999001108,12.6447725951,5.2935816109,0.811999001108,10.1580964582,5.4167044946,0.57417,6.49598635201,4.37274529284,3.0
